post_id,text,comment_time
1649985,Ну если САМ решетников тогда да... всем п... ц!,1667208611
1649985,Збс... Живём как КТО?,1667210410
1649985,🤣🤣🤣,1667210496
1645950,"У них-2, у нас-20 который год. Как так? Кто же побеждает-то???",1666876924
1645950,Для ЦБ РФ такие ставки и не снились.,1666877626
1645562,"Так по ОМС теперь не получить лечения вовремя, запись по направлениям только через 2 недели, ЕМИАС постоянно не работает, одни ошибки. Разрушили всё, что хоть как-то держалось в медицине.",1666859033
1645562,По полису никто и не предлагал никогда ничего стоящего. Максимум УЗИ. Если по врачам месяц побегаешь.,1666862997
1645562,"К термину убыточность, в словах страховщиков, надо подходить оч аккуратно. Они туда вкладывают совсем другое...",1666871455
1645450,"Нам бы в России такую ставку в 1,5%.
ЦБ уже 30 лет сдерживает развитие экономики путём лишения её необходимого количества денег. 
Это вызвано поражением СССР в 1991 году и переходом страны в статус колонии США с закреплением этого статуса в конституции, со всеми вытекающими последствиями. 
Нужно восстановить суверенитет Отечества, национализировать ЦБ и дать в экономику все необходимые ей ресурсы по низкой ставке.",1666850594
1645450,Какие идеальные банковские условия. И это при инфляции в 150%,1666850866
1645450,Зато в рф то цены падают чтоли ?,1666865040
1645450,,1666929351
1645450,"Нам бы в России такую ставку в 1,5%.
ЦБ уже 30 лет сдерживает развитие экономики путём лишения её необходимого количества денег. 
Это вызвано поражением СССР в 1991 году и переходом страны в статус колонии США с закреплением этого статуса в конституции, со всеми вытекающими последствиями. 
Нужно восстановить суверенитет Отечества, национализировать ЦБ и дать в экономику все необходимые ей ресурсы по низкой ставке.",1666850594
1645450,Какие идеальные банковские условия. И это при инфляции в 150%,1666850866
1645450,Зато в рф то цены падают чтоли ?,1666865040
1645450,,1666929351
1644100,,1666688548
1644100,,1666688616
1644100,"Хорошо бы, а то деньги на поках вместе с  книгами лежат, а книги обижаются за притеснение",1666688723
1644100,а они были?,1666688727
1644100,ДАВНО ПОРА!!!,1666691047
1642982,куда им до сечиных и других придворных упырей,1666546810
1642982,На украинском Донбассе подали рассиянский ГАЗ. Видимо оставление Харьковской области имело четки договорняк.,1666548273
1642982,Пара клонов марины гибор необходимы этому треду!,1666549526
1642982,"Топ-менеджеры в РФ не потеряли своих ""парашутов"" золотых",1666549986
1642982,"Они явно что-то делают не так, но мы пожелаем им удачи",1666557030
1640395,,1666343220
1640395,уровень жизни станет на 30% ниже среднего.,1666343465
1640395,"а почему у нас зарплаты, пенсии и пособия не растут с такой скоростью как тарифы жкх и цены в магазинах?",1666343512
1640395,зато у чиновников 95 % от зарплаты,1666343674
1640395,Лихо закрутили,1666343779
1640395,"Сей ЧП ас пенсионеры получают больше работающих людей, у которых на иждивении несовершеннолетние дети",1666343806
1640395,Дерьмо...,1666343839
1640395,"Где то в 2000 г зарплату гос чиновников стали выплачивать с резервов пенсионного фонда в размере стократной с МРОТ . 
 убрать чиновников ,так пенсия увеличится раз в 30",1666344868
1640395,"ни чего страшного , бывает и хуже",1666347064
1640193,Отрицательный профицит.,1666337462
1640193,А сколько рублей Лукашенко подарили?,1666339643
1640193,"Дефицит от неправельной политики экономической составляющей, плюс вывоз зарубеж комерческими кортелями в нефтегазовом секторе по предворительному сговору. Чем больше Кремль будет поставлять нефть и газ в ЕС подконтрольными частными шарашками тем больше будет проблем.",1666340464
1640026,"Конечно, как же банки не воспользуются ситуацией. Уже пять шкур с народа содрали.",1666331357
1640026,"ну , если уж банки стали бояться своей же политики , то вкладчикам уж точно нужно закрывать счета и забирать все свои накопления !",1666333437
1640026,Разваливают экономику эти банки и вмего делов. Надо эти банки записывать в иноагенты и отбирать лицензии.,1666333557
1640026,"Ох уж эти банки. Совсем распоясались! А может, народ безграмотный просто не умеет копить?",1666374773
1640026,"Это говорит о том что политика ЦБ работает не на Российскую экономику а на зарубежную, чем выше ставка тем выше возмущений среди населения по мобилизации.",1666382606
1637326,"Мб потому, что инфляция, товарищи ?",1666100287
1637326,Ага за счёт диких цен на химозу которую там толкают...,1666100559
1637326,"Общие продажи выросли в этом году на 19%? Что за клоунада!!!???
Продукты в этом году на сколько подорожали? Молоко-масло-кондитерка-коупы итд?
Клоунаду хватит устраивать!",1666116553
1637326,"Мб потому, что инфляция, товарищи ?",1666100287
1637326,Ага за счёт диких цен на химозу которую там толкают...,1666100559
1637326,"Общие продажи выросли в этом году на 19%? Что за клоунада!!!???
Продукты в этом году на сколько подорожали? Молоко-масло-кондитерка-коупы итд?
Клоунаду хватит устраивать!",1666116553
1636362,"Всех кто предлагает рушить рубль, логично просто увольнять. Рубль это уровень жизни населения, это цены, это инфляция, это сбережения, это суверенность страны",1666024448
1636362,с такими ценами на нефть и курсом они обогатятся в край,1666024641
1636362,"В рашке херанулся очередной блохолёт прямо на дома. К сожалению пилоты выжили, чего не скажешь о рашкованах на земле. Беспокоюсь о Минске, там тоже рашкованские блохолеты баражируют.",1666024834
1636362,"А помните как все покорно шли голосовать за едро? Ну ничего бедность, ну ничего цены, но лишь бы не было войны? И что? И как вам, нравится?",1666025134
1636362,Как прикажуть так и назначуть высоту подъёма или падения курса.,1666025375
1636362,"Да и хрен на этот доллар , он все равно скоро не будет таким значимым",1666028165
1636362,Ещё бы на 35 год прогноз сделали,1666029168
1636362,"Отлично,будем покупать дороже,плюс логистика . Но продовать то в рублях будем дороже ,а значит и налогов побольше соберем с народа. Ни чего не меняется. Титаник плывет без остановок",1666030604
1636362,"А он оптимист, причём сказочный.",1666030993
1636362,"Всех кто предлагает рушить рубль, логично просто увольнять. Рубль это уровень жизни населения, это цены, это инфляция, это сбережения, это суверенность страны",1666024448
1636362,с такими ценами на нефть и курсом они обогатятся в край,1666024641
1636362,"В рашке херанулся очередной блохолёт прямо на дома. К сожалению пилоты выжили, чего не скажешь о рашкованах на земле. Беспокоюсь о Минске, там тоже рашкованские блохолеты баражируют.",1666024834
1636362,"А помните как все покорно шли голосовать за едро? Ну ничего бедность, ну ничего цены, но лишь бы не было войны? И что? И как вам, нравится?",1666025134
1636362,Как прикажуть так и назначуть высоту подъёма или падения курса.,1666025375
1636362,"Да и хрен на этот доллар , он все равно скоро не будет таким значимым",1666028165
1636362,Ещё бы на 35 год прогноз сделали,1666029168
1636362,"Отлично,будем покупать дороже,плюс логистика . Но продовать то в рублях будем дороже ,а значит и налогов побольше соберем с народа. Ни чего не меняется. Титаник плывет без остановок",1666030604
1636362,"А он оптимист, причём сказочный.",1666030993
1636311,🤣🤣🤣👍👍,1666042954
1635596,"Россия с 1991г не является суверенной страной, а является колонией США, что закреплено в конституции, со всеми вытекающими последствиями. 
Общероссийское голосование за изменение преамбулы, колониальных статей 13.2 и 15.4 конституции. 
Восстановление суверенитета страны, потерянного в 1991г. 
Чистка иноагентов и 5й колонны в органах власти и СМИ. 
Национализация Центрального Банка. 
Снижение ставки на рублёвые инвестиции до нуля, политика ""количественного смягчения"". 
Запуск в экономику 100 трлн.р. инвестиций для индустриализации, строительства жилья и инфраструктуры, развития новых технологий. 
Падение инфляции, рост курса национальной валюты. 
Миллионы новых рабочих мест. 
Увеличение доходной части бюджета за счет налогов и сборов на 9 трлн.р. 
Рост зарплат сразу - в 4 раза, в перспективе - в 10 раз. 
Мультипликатор Кейнса. Переход экономики на 2й этап развития: рост спроса населения на все виды товаров и услуг. 
Вывод доллара из экономики и выброс его на помойку. 
Падение американской колониальной империи. 
Восстановление территориальной целостности Отечества в границах по итогам 1945 года. 
 
Поддержим изменение 1 и 2 глав конституции! 
Поддержим патриотов во главе с В.В.Путиным! 
ЗА суверенитет Отечества в законных границах по итогам 1945 года!",1665979436
1635596,,1665979478
1635596,"Привлекательней других отраслей, которых практически нет. ВПК не считаем.",1665981113
1635596,Фавориты падения?,1665981915
1635596,Повышение акций нефтянки не связано с политическими процессами в трансформации экономик в Мире.Просто энергоресурсов на земле становится все меньше,1665983939
1635596,инвестиции в акции Сбербанка - на горизонте 1 -3 лет,1665990867
1635596,А что есть какие то еще акции?,1666006424
1635596,"П р о . р а л и Союз коммунисты , а теперь ищут виноватых : евреи ... американцы ... хуту ... Павел.",1666015393
1635596,ЗА РОДИНУ ЗА СУВЕРЕНИТЕТ РОССИИ ЗА ПУТИНА!!! ХАНА ПРИШЛА АМЕРИКЕ!!!,1666115894
1634133,"Чует, что садоводы скоро начнут экспроприацию. Христианам надо объединяться против евросатанистов.",1665851766
1634133,Мы уже в Венгрии?,1665851775
1634133,"Телохранители элит им нужны, как и в РФии. Остальное все вбросы",1665851828
1634133,венгрия опасносте!,1665851891
1634133,,1665852037
1634133,"Правительство Орбана коррумпировано, и сидят на деньгах кремля именно по этому они подпевают во всем Путину",1665852254
1634133,"Сотрясает ага. У них годовая инфляция 10%, а у меня газ в два раза подорожал",1665852479
1634133,"«НЕСОСТОЯВШИЙСЯ ВОЛЧИЙ ПОМЕТ УЧИТ РОССИЮ» 
«Мы хотим, чтобы нас уважали. Где мы что-то нарушили? Где-то не так поздоровались? Владимир Владимирович, просьба к вам, чтобы не было политики к странам Центральной Азии как к бывшему СССР», – сказал Эмомали Рахмонов. С сокращением своей фамилии на ""Рахмон"", у него и объем головного мышления сузился, что прилюдно, на весь мир унизил руководителя РОССИИ, российский народ и лично В.В.Путина, мол, вся ваша политика «до» и «сейчас» неправильные ( это уже второй случай, после унижения В.В.Путина манкуртом Токаевым в Ленинграде-Петербурге). Это результат бездеятельности МИДа РФ, не работающий КОНКРЕТНЫМИ делами, а занимающийся дешевым ПОПУЛИЗМОМ. Не будь РОССИИ и Путина, где бы был сейчас НЕБЛАГОДАРНЫЙ «шакал из шакалов», Эмомали ,в ходе гражданской войны в Таджикистане ? У него не было бы даже могилы, останков тела – противоборствующая сторона скормила бы его волкам и превратился бы он в волчий помет ,со всеми вытекающими отсюда, последствиями –«почестями».Говорильня ...мали о невнимании к народам в СССР, один герой известного фильма сказал бы ему: «Учи ИСТОРИЮ, лапоть!». Этим он показал себя безграмотным лицедеем «перекати-поле». У РОССИИ должна быть только одна политика : «Получай по ДЕЛАМ СВОИМ !»",1665852807
1634133,"Соевые порриджи топят за коммунизьм, как и их прадедушки в пыльных пейсах.",1665852870
1634133,"Орбан в последнее время очень много мутит воду — видимо, транши из Кремля возобновили",1665852999
1632326,Да нам всё на пользу. Я это ещё по ипотечному кризису у пиндосов запомнил.,1665721986
1632326,"Что улучшается,? 🤣одна пропаганда. Рост цен на ЖКХ и продукты.",1665722037
1632326,Инфляция больше 20%- ситуация улучшается 🤣🤣🤣,1665722389
1632326,Не знаю у меня всё норм,1665722478
1632326,"Ага, они приготовили 6й пакет санкций в котором запретят гражданам европы и сша работать топ менеджерами в российских компаниях))) все их санкции по сути помогают нашей экономике))), у нас даж под нижним новгородом комп чипы начали производить на базе arm",1665722750
1632326,,1665724853
1632326,"Никак,Россия туда почти ничего не поставляет,кроме газа и в ЕС не покупает,эмбарго.",1665727796
1632326,"Вот честно - мне абсолютно пох, что там в Европе. Я не в Европе. Я в России. И здесь далеко не всё так радужно, как расписывает кремль",1665727813
1632326,"Принимаемые государством меры способны упорядочить и обеспечить на должном уровне функционирование российской экономики в сложившихся условиях. Развала экономики, о которой так кричат сейчас на Западе, нет и в помине",1665729423
1632326,"Вот , наглые и с к р и в и т е л и Действительности и Реальности ... Ну , эти - из "" Э к о н о м и с т""... А Я ВСЁ ДУМАЮ : О Т К У Д А АГЭНТ ВЛИЯНИЯ ""И Т А Л И Е Ц"" БЕРЁТ СЕБЕ Т Е З И С Ы ... Ничего - Тот Кто Будет После Бортникова р а з б е р ё т с я ! Павел.",1665759799
1632238,Жаль людей. Стали жертвами политики и амбиций.,1665693202
1632238,"Отнять всю собственность у шведских нацистов, продать, а вырученные средства выплатить неправомерно уволенным сотрудникам. И откалибровать ослов.",1665693691
1632238,"Ничего страшного, их сразу оформят в армию.",1665694180
1632238,,1665714653
1632238,Работники думали что Россия - это где-то за МКАД ... А МЫ - ТУТА !!! РЯДОМ !!! Павел.,1665760087
1632169,,1665689558
1632169,"Ага)) до января месяца. А вот когда наступит эмбарго на нефть,газ. Вот тогда вспомните эту статейку из экономиста британского",1665689736
1632169,"Хоть где-то явно ощущаются слова ""что нас не убивает, делает сильней""",1665689758
1632169,"Вот ведь пристали,как мухи.Считайте деньги у других стран,а лучше у себя.",1665689905
1632169,"А вот в Беларуси что-то не очень. Инфляция жить не даёт, я не успеваю за ростом цен. 

Раньше они хотя бы горизонтально росли, а сейчас - вертикально",1665690110
1632169,,1665692532
1632169,"ну раз так, тогда продолжайте в том же духе, скоро укрепиться еще и заживем!!",1665693445
1632169,"Рому мартыненко жаль, жил бы в Белоруссии, тепленько и сытненько,а уехал в пендостан и голодно",1665694606
1632169,"Деликатный момент... 
От спереди или сзади? 
Просто в чем деликатность",1665711644
1631644,"Просто деньги нужны,чё до.....лись?)))",1665665604
1631644,И МТС тоже проверьте,1665666433
1631644,Только мтс,1665669846
1631644,"И что? Прерасчет или денег дадут,а может месяца два можно пользоваться бесплатно? Уф..размечтался ч что то.",1665672429
1631644,"Из-за такого хамства я ушел из ТЕЛЕ2 в МТС. 
В ТЕЛЕ2 это традиция",1665733839
1624750,"Попытка осадить тех, кто на игре цен пытается увеличить себе прибыль. Но что из этого выйдет?",1665122758
1624750,"Диктатор не знает что он причина падения экономики, как мило",1665122795
1624750,"сразу видно, что он не понимает, что такое рынок",1665123073
1624750,Осталось ещё запретить людям болеть и умирать!,1665123351
1624750,Уважуха Батьке,1665123359
1624750,"Ну всем понятно что так не работает. Но здравое звено может быть в ограничении торговой наценки. К примеру до 10℅ опт и до 20℅ розница. А все кто хотят Мега прибылей, должны заниматься производством. Вот так может работать.",1665123490
1624750,"""Рыночная"" экономика от ДИКТАТОРА",1665124038
1624750,В ущерб себе никто не будет продавать по заниженной цене. просто перестанут продавать некоторые товары. Возникнет дефицит. Наступает на старые грабли усатый дурень,1665135477
1624750,"Тут - нет ""бабьего лета"" в Столице ... Может Александр Григорьевич посодействует Москве ? Павел.",1665152715
1624750,"А Путин введёт запрет на смерть, судя такой тенденции",1665165229
1623952,Что по нормам шоколада? Выросли?,1665057813
1623952,,1665058742
1623952,Это прорыв!,1665062390
1623952,"""... слабый потребительский спрос."" - а ч т о Вы , Владимир Владимирович , х о т е л и ? МНЕ Х О Д О Р НЕ ВЫСЛАЛ НИ КОПЕЙКИ НА УВЕЛИЧЕНИЕ ПОТРЕБИТЕЛЬСКОГО СПРОСА В РОССИИ И НА РАЗВИТИЕ В РОССИИ ДЕМОКРАТИИ ! И ВЫ МНЕ НИЧЕГО /ну , к пенсии.../ НЕ ВЫСЛАЛИ - ЧТОБ Я ЗАКРЫЛ СВОЁ ХАЙЛО И НЕ ПИЗДЕЛ БЫ Т У Т А ! Павел.",1665063935
1623952,"Конечно подниматься, но надо потерпеть, санкции очень полезны.",1665073414
1623952,От уровня 21 февраля?,1665074468
1622375,Троянский конь,1664957799
1622375,,1664957995
1622375,"ну-ну. 
в Турции инфляция годовая 80%)) 
впрочем, почти как и у нас в ЗАО эрэфии.",1664958558
1622375,Прое+ать такую страну за три коровника в Украине это эпично))) А что случилось с картой мир?,1664959435
1622375,"А смысл? Война проиграна, зачем Турции зашквар?😁😁😁",1664963772
1622375,Наконец то можно будет в псне все игры самому покупать,1664964036
1622375,Ч Т О О Б С У Ж Д А Т Ь ?! ПУСТЬ Т У Р И С Т Ы САМИ РЕШАЮТ С В О И ПРОБЛЕМЫ С ТУРЦИЕЙ !!! ВСЕ - В КРЫМ !!! ТАМ НАЧАЛЬСТВО ДОСТОЙНОЕ УВАЖЕНИЯ РОССИЙСКИХ ТУРИСТОВ !!! Павел.,1664977401
1620043,Рисованный курс рубля. Стагнация,1664778942
1620043,,1664779219
1620043,у них очень плохо с математикой,1664779479
1620043,"Если не поднимать тарифы монополий, тарифы ЖКХ (а причин нет), не ронять рубль, то и инфляция может быть сильно ниже. Дополнительно ещё логично снизить ставку ЦБ РФ, как минимум до 4℅ годовых. Им и такой доходности много. А инфляция будет меньше.",1664779955
1620043,"Все нытики идите в ж..пу...Я все лето работал, поэтому у меня все забито продуктами..И я не один такой, поэтому картошка уже 15 р кг, хлеб 15 р за батон, виноград, помидоры арбузы -все в распродаже...",1664780298
1620043,Америка виновата hуле),1664783413
1620043,"Сокращаете название до полного до унижения! 
""Минэк"" - это же не собачка! Имейте достоинство!",1664784334
1620043,"Да , картошка подешевела до 15 рублей за килограмм - и мне стало хватать пенсии /15 900 рублей.../ от пенсии до пенсии ... у л ы б к а ... Павел.",1664799955
1611909,"Путин пытается шантажировать Европу газом.
Вот и подорвал Северный поток. Теперь будут обвинять в этом США.",1664366486
1611909,а чем теперь бюджет наполнять?,1664366657
1611909,Ну а кому выгодно неплатить неустойку за срыв поставок?,1664366697
1611909,"Вообще нужно давнобыло взорвать гтс усраины ,тогда пиндосы северный поток не взорвали бы.",1664366721
1611909,Выгодно это США так как Европа теперь будет покупать газ у них и намного дороже.,1664366774
1611909,Поляки уже поздравили американцев с подрывом газопроводов..,1664367103
1611909,"Конечно,они давно грозились уничтожить Северный поток и США говорили,что имеют для этого средства ,вот и бомбанули беспилотником водным,которым хвастались,что тут доказывать,если поляк выдал США,поблагодарив за взрыв.",1664367552
1611909,НУЖНО СБИВАТЬ ВСЕ ЧУЖИЕ СПУТНИКИ НАД РОССИЕЙ И УКРАИНОЙ..ХОРОШЬ СОПЛИ НА КУЛАК НАМАТЫВАТЬ..ДОЛОЙ ЧАСТНУЮ СОБСТВЕННОСТЬ НАД НАМИ,1664367780
1611909,"Этот человек до сих пор смешной. Конечно это саботаж. И, конечно, в этом заинтересована Россия. И, конечно же, как всегда, Россия отрицает свою причастность. Но Россия крайне заинтересована в росте цен на энергоносители, росте инфляции в Европе, недовольных гражданах Европы, призывающих свои правительства позволить России идти своим путем.",1664367804
1611813,"Бред. Для недопущения импорта инфляции курс рубля должен быть 50-58 рублей за доллар, как минимум до января включительно, не дороже.  Разрушение рубля руками Минфина, ЦБ РФ, Минэкономразвития-это действия против России в пользу создателей санкций, ибо со снижением рубля всё больше и больше природных ресурсов уходит из России все дешевле и дешевле. Вредные действия.",1664364352
1611813,,1664422362
1611813,"С чего вдруг опускать курс рубля! Это что за прогнозы? Выгнать нафиг таких прогнозистов. На практике это будет руководство к действию!
Просто враги какие-то?!",1664425714
1611813,Ага конец сентября доллар 58 рублей что то ваши прогнозы не сбываются,1664433319
1611653,"Походу надо будет третью работу искать, чтобы до 63 тысяч дотянуть. 😁",1664358833
1611653,Моя за три месяца.,1664358946
1611653,"Простите, а про какое государство новость-то?",1664360665
1611653,Фантастика,1664360813
1611653,,1664361051
1611653,Это для кого?,1664361366
1611653,,1664361508
1611653,Где вырастет ? И у кого ?,1664366839
1611653,",фото👍",1664366855
1611653,64 тыс это очень мало. Это зарплата граждан без квалификации.,1664376521
1608089,"печальная ставка для инфляции больше 14%, чистая потеря больше 7%. Ставка рефинансирования слишком сильно оторвалась от реальности, в попытках хоть как-то оживить экономическую активность",1664172240
1604211,"Мой прогноз - 500 рублей за доллар к концу 2023 года 🤔. Хотя...нет,не к концу",1663906411
1604211,Курс 1/200 давно ориентир,1663907357
1604211,"Правительство снова против народа, против сбережений, против уровня жизни, против сохранения уровня цен. Зачем такое ?  Для недопущения импорта инфляции курс рубля должен быть 50-58 рублей, не дороже.",1663911676
1604211,Вот вас всех теперь и будет спасать от всех недуг Мишустинская шарашка! Теперь хоть пускай вся экономика залезет под плинтус вместе с вашей властью.,1663926067
1602407,Где кремлебот Андрюшка?:)),1663830228
1602407,Главное не забывать об этом при получении зарплаты и походе в магазин.,1663830605
1602407,"Ай-ай-ай! Ещё немножко ""отрицательного роста""ВВП-и его в армию по росту не примут!",1663830614
1602407,"Клоуны, вам уже давно никто не верит",1663831215
1602407,"И деньги на счетах граждан, заберут на войну и поднятие экономике, ну нахрен, надо забирать свои гроши, дома пусть подлежат, отдохнут",1663831367
1602407,"Этот никчёмный министр и в тихое время не годился, а сейчас и подавно.",1663831842
1602407,"Какой рост?! А как же после референдума кормить новые территории?! А сколько армия ежедневно ест. Так что, как бы сказал Станиславский : "" Не верю!""",1663831889
1602407,,1663832599
1602407,"20 лет улучшают, а население продолжает нищать",1663833701
1602407,,1663834687
1601003,,1663767139
1601003,По ВВП на душу населения Португалию так и не перегнали,1663767251
1601003,Так должна выглядеть мобилизация!! https://vk.com/photo303949227_457318404,1663767537
1601003,"Смешная фраза, как из стэндапа, он  сдох, но он живой, в России наверху остались люди без паралогического мышления",1663767744
1601003,"[id277759996|Рома], шёл 2022 год. Показатель ВВП продолжает быть лакмусовой бумажкой для выявления диванных экспертов.",1663767764
1601003,Вот за такие высказывания надо увольнять.,1663768809
1601003,"В прочем, ничего нового.",1663771018
1601003,Сразу видно что бестолковый человек. У них всегда когда-то потом будет лучше,1663771756
1601003,"Умирают на Украине сейчас не террористы какие-то, а наши русские ребята и братья-украинцы! Сколько же гробов с телами наших сыновей и мужей может прийти, если мы не остановим эту ""спецоперацию""? Выбор между цинковым гробом и риском автозак очевиден. Выходим в центр города в 19:00! Вот здесь список со всеми местами: https://t.me/vesna_democrat/3632.",1663775234
1601003,"Войны нет, а мобилизация есть. Как это блин вообще?",1663775644
1600179,,1663734902
1598533,"Для этого нужен суверенитет, так как Россия с 1991г не является суверенной страной, а является колонией США, что закреплено в конституции, со всеми вытекающими последствиями. 
Общероссийское голосование за изменение преамбулы, колониальных статей 13.2 и 15.4 конституции. 
Восстановление суверенитета страны, потерянного в 1991г. 
Чистка иноагентов и 5й колонны в органах власти и СМИ. 
Национализация Центрального Банка. 
Снижение ставки на рублёвые инвестиции до нуля, политика ""количественного смягчения"". 
Запуск в экономику 100 трлн.р. инвестиций для индустриализации, строительства жилья и инфраструктуры, развития новых технологий. 
Падение инфляции, рост курса национальной валюты. 
Миллионы новых рабочих мест. 
Увеличение доходной части бюджета за счет налогов и сборов на 9 трлн.р. 
Рост зарплат сразу - в 4 раза, в перспективе - в 10 раз. 
Мультипликатор Кейнса. Переход экономики на 2й этап развития: рост спроса населения на все виды товаров и услуг. 
Вывод доллара из экономики и выброс его на помойку. 
Падение американской колониальной империи. 
Восстановление территориальной целостности Отечества в границах по итогам 1945 года. 
 
Поддержим изменение 1 и 2 глав конституции! 
Поддержим патриотов во главе с В.В.Путиным! 
ЗА суверенитет Отечества в законных границах по итогам 1945 года!",1663653796
1598533,"Приехали! 
Подключение к спутниковой сети Starlink Илона Маска с сегодняшнего дня доступно на всех континентах, включая Антарктиду. Без доступа к Starlink оказались лишь Беларусь, Россия, Китай, Иран, Сирия, Афганистан и Северная Корея.",1663653938
1598533,"А мы доживём до 2030 года? Я бы сказал ,,до 2,26% к следующему году.",1663654914
1598533,Чебурнет.,1663656612
1598533,"Какое IT, вы о чём вообще? Слов приличных на вас нет уже. Наше правительство только что расписалось в полной беспомощности, заявив, что импортозамещение полностью провалилось, поскольку... спрос внутри страны падает, а значит... нерентабельно производить своё отечественное. 
Эти криворукие за 22 года ничего не сделали от слова совсем, как они могут что-то новое создать?",1663669437
1597474,Потому что,1663561055
1597474,,1663561064
1594724,😁,1663360694
1594724,,1663360750
1594724,А где же привинтивная поставка от батьки?,1663361838
1594724,Семь лет ни ел ничего подобного.(,1663363880
1594724,Вообще плевать,1663370417
1594724,😂,1663372321
1594724,"а кто-то сомневался, что инфляция зашкаливает и при путенизме будет только хуже и хуже?",1663375283
1594724,"Ну и отлично, меньше народа будет есть эту гадость",1663375528
1594724,... при лучшей урожайности картофеля в этом году ???? при стабилизации и укреплении рубля ???? ... при снижении банковской ставки ???? барыги вИ о чЁм ???,1663376940
1594724,,1663380992
1594487,"А в России инфляция составляет 14.3%, кстати.....
🇺🇦🕊",1663347787
1594487,Про РФ даже стыдно писать?,1663347809
1594487,,1663348440
1594487,Как все быстро меняется вобщее надоели в СССР такого небыло детский сад какой-то 🤣🤣🤣🤣🤣🤣,1663348635
1594487,,1663349506
1594487,,1663351225
1594487,Так им и надо,1663355657
1594487,"Бред. В евросоюзей зп выше, качество продуктов выше. В раше шоколадка стоила 90 руб, сейчас 130.",1663488897
1594207,"Вашингтонщина на связи... враги. 
“Крыса” загнана в угол / Что делать дальше? // №315 - Юрий Швец 
https://youtu.be/jdbJlESyq4w",1663330305
1594207,Не понятно о чём тут пишут : какое это имеет значений ? Павел.,1663337387
1594207,"Набиулина пропустила свой шанс в феврале. Она ведь не человек из бизнеса и,кроме своей работы,ни черта не знает. А за это не падают из окон. Как она теперь уволится - непонятно 🤔",1663338534
1593578,Это радует.,1663301364
1593578,"Чего не напишешь, чтобы от акций Газпрома внимание отвлечь!",1663301882
1593578,"Сколько уже лет американскому рынку российские СМИ прогнозируют треснуть? 😁
Прекращайте постить ахинею!

Спойлер: он не треснет, на американском Долларе держится вся мировая экономика.",1663302825
1593578,,1663303439
1593578,🤣 Какие нежные трещат от небольшой инфляции... 😢,1663307187
1593578,Нет,1663307738
1593578,"Может, но не треснет",1663307935
1593578,,1663308832
1593578,"Да он уже треснул, и дальше будет только хуже.",1663309869
1593219,"Правильно. Выводим деньги в Россию, в России есть товар, а что есть в США? Правильно...долги...",1663265066
1593219,🤣🤣🤣🤣🤣🤣🤣,1663265786
1593219,"Похоже это только начало вывода средств из США, похоже там будет новая великая депрессия",1663267175
1593219,,1663288937
1584005,,1662551120
1584005,"Опять сказки, он уже 20 лет рассказывает как мы хорошо живем, дает обещания, которые не держит, и миллионы зомбированных телевизорам россиян продолжают ему верить",1662551141
1584005,дед спёкся,1662551190
1584005,"Путин действительно во многом прав. И даже то, что у него и МИДа расходятся взгляды - это нормально 🙏🏻 https://vk.com/clip711779507_456239186",1662551678
